True Label,Answer,Prob,Prediction,Label=Prediction
"1, 'at the time you enter into an agreement and ask the court to enter a decree of legal separation', 0.84796989, 1",,,,
"0, 'you would need to file something with the court', 0.5716188, 1",,,,
"1, 'sounds like a big messand this does not sound like a typical probation you need to consult with an attorney and explain exactly what was required of you and why the judge is not accepting the community service proof youve submitted', 0.79605335, 1",,,,
"1, 'yes', 0.50571018, 1",,,,
"0, 'if you email me your friends name and address i iwill look it up for you', 0.018696547, 0",,,,
"1, 'emancipation is an uphill battle and there are many factors the court would consider before granting such a request  in the information you have provided and your gfs fear of even filing for emancipation i have to say your chances are none  rcw 1364020 governs emancipation of a minor in a petitio for emancipation your gf would need to show  e a declaration by the petitioner indicating that he or she has the ability to manage his or her financial affairs', 0.9357087, 1",,,,
"0, 'hire an attorney to help you with your case', 0.30121097, 0",,,,
"0, 'i live and work in california and deal with accidents like yours all the time', 0.23535343, 0",,,,
"0, 'call pintas  mullins in chicago  ask for laura she is a great attorney  will likely provide a free case evaluation   you really need a law firm licensed in your state to take this on  i hope the referral works out   best of luck to you emery ledger attorney at law  wwwledgerlawcom  8003000001', 0.077376708, 0",,,,
"1, 'you should try some of the nonprofit organizations that serve tenants', 0.6428681, 1",,,,
"0, 'no he does notplease contact us and we will be delighted to assist with the whole processtel 561 347 8440', 0.36289656, 0",,,,
"1, 'this sounds fairly typical', 0.635535, 1",,,,
"1, 'yes if he is found guilty of willful contempt of failing to pay child support', 0.67478234, 1",,,,
"0, 'i agree with the previous advice that you not handle this claim without an attorneys assistance in my practice', 0.057787862, 0",,,,
"0, 'disability discrimination lawsuits can be very expensive for employers and the issues can be very complex depending on the facts number of employees', 0.27798188, 0",,,,
"0, 'unfortunately', 0.50571018, 1",,,,
"0, 'im sorry', 0.50134563, 1",,,,
"1, 'it is truly not possible to evaluate a specific case or sentence in a general discussion forum', 0.71178693, 1",,,,
"1, 'i dont know of anything in the bankruptcy code that prohibits you from starting a business in chapter 13', 0.75215346, 1",,,,
"1, 'we charge flat fees of between 1', 0.52187008, 1",,,,
"0, 'i have handled a number of expungments as well and not for a lot of money  call me for a free consultation 4844442348', 0.0021785663, 0",,,,
"1, 'dont worry', 0.51896322, 1",,,,
"1, 'wow sorry to hear of your circumstances i recommend that you file a supplemental petition for modification of of prior court order it is not a motion rather it is a supplemental petition your ex needs to be served with the supplemental petition and a summons  your supplemental petition for modification should ask for supervised time sharing', 0.9918099, 1",,,,
"0, 'you can purchase a pair of groucho glasses that have a fake nose and mustache', 0.22291611, 0",,,,
